timestamp,price
1745856132579,93633.9
1745856133079,93634.0
1745856133579,93635.9
1745856134079,93635.8
1745856134579,93639.9
1745856135079,93640.0
1745856135579,93634.1
1745856136079,93626.8
1745856136579,93628.4
1745856137079,93628.3
1745856137579,93628.3
1745856138079,93626.9
1745856138579,93626.8
1745856139079,93626.9
1745856139579,93627.9
1745856140079,93627.9
1745856140579,93628.0
1745856141079,93628.0
1745856141579,93627.9
1745856142079,93627.9
1745856142579,93627.9
1745856143079,93627.9
1745856143579,93628.0
1745856144079,93627.9
1745856144579,93628.0
1745856145079,93628.0
1745856145579,93628.0
1745856146079,93627.9
1745856146579,93625.0
1745856147079,93625.0
1745856147579,93625.1
1745856148079,93625.1
1745856148579,93628.0
1745856149079,93628.3
1745856149579,93628.3
1745856150079,93628.4
1745856150579,93640.0
1745856151079,93649.5
1745856151579,93649.5
1745856152079,93650.0
1745856152579,93650.0
1745856153079,93659.9
1745856153579,93659.9
1745856154079,93660.0
1745856154579,93659.9
1745856155079,93660.0
1745856155579,93660.0
1745856156079,93660.3
1745856156579,93661.9
1745856157079,93662.0
1745856157579,93665.6
1745856158079,93665.7
1745856158579,93665.6
1745856159079,93675.9
1745856159579,93675.9
1745856160079,93687.9
1745856160579,93687.9
1745856161079,93687.9
1745856161579,93687.9
1745856162079,93688.0
1745856162579,93685.4
1745856163079,93685.4
1745856163579,93675.8
1745856164079,93675.8
1745856164579,93675.9
1745856165079,93675.9
1745856165579,93675.9
1745856166079,93675.9
1745856166579,93669.5
1745856167079,93669.4
1745856167579,93665.7
1745856168079,93665.8
1745856168579,93665.7
1745856169079,93665.8
1745856169579,93665.1
1745856170079,93664.2
1745856170579,93664.2
1745856171079,93664.2
1745856171579,93664.1
1745856172079,93664.2
1745856172579,93664.2
1745856173079,93664.1
1745856173579,93664.1
1745856174079,93649.8
1745856174579,93649.7
1745856175079,93649.8
1745856175579,93649.8
1745856176079,93649.8
1745856176579,93649.8
1745856177079,93649.7
1745856177579,93649.7
1745856178079,93649.7
1745856178579,93649.8
1745856179079,93648.7
1745856179579,93644.1
1745856180079,93644.1
1745856180579,93644.1
1745856181079,93644.0
1745856181579,93644.1
1745856182079,93644.0
1745856182579,93644.0
1745856183079,93644.0
1745856183579,93644.0
1745856184079,93644.0
1745856184579,93644.1
1745856185079,93644.0
1745856185579,93644.1
1745856186079,93644.0
1745856186579,93644.0
1745856187079,93649.6
1745856187579,93649.5
1745856188079,93660.0
1745856188579,93669.0
1745856189079,93660.1
1745856189579,93660.1
1745856190079,93662.0
1745856190579,93661.9
1745856191079,93656.3
1745856191579,93656.3
1745856192079,93656.2
1745856192579,93656.3
1745856193079,93656.3
1745856193579,93656.2
1745856194079,93656.3
1745856194579,93649.8
1745856195079,93649.7
1745856195579,93649.7
1745856196079,93649.6
1745856196579,93649.7
1745856197079,93649.7
1745856197579,93649.7
1745856198079,93649.7
1745856198579,93649.7
1745856199079,93649.6
1745856199579,93649.6
1745856200079,93649.7
1745856200579,93667.8
1745856201079,93669.4
1745856201579,93676.8
1745856202079,93676.8
1745856202579,93676.8
1745856203079,93676.8
1745856203579,93676.8
1745856204079,93676.7
1745856204579,93676.8
1745856205079,93676.7
1745856205579,93676.8
1745856206079,93676.8
1745856206579,93676.8
1745856207079,93676.8
1745856207579,93676.8
1745856208079,93670.6
1745856208579,93670.6
1745856209079,93670.6
1745856209579,93662.1
1745856210079,93662.1
1745856210579,93662.0
1745856211079,93662.1
1745856211579,93662.0
1745856212079,93662.0
1745856212579,93662.1
1745856213079,93656.5
1745856213579,93640.1
1745856214079,93640.0
1745856214579,93633.1
1745856215079,93640.0
1745856215579,93640.0
1745856216079,93633.2
1745856216579,93633.2
1745856217079,93633.3
1745856217579,93633.3
1745856218079,93633.3
1745856218579,93640.0
1745856219079,93650.0
1745856219579,93650.0
1745856220079,93649.9
1745856220579,93649.9
1745856221079,93655.3
1745856221579,93656.5
1745856222079,93659.7
1745856222579,93659.6
1745856223079,93659.6
1745856223579,93664.0
1745856224079,93664.7
1745856224579,93664.6
1745856225079,93651.4
1745856225579,93650.7
1745856226079,93650.7
1745856226579,93650.6
1745856227079,93650.7
1745856227579,93650.6
1745856228079,93657.5
1745856228579,93661.9
1745856229079,93662.0
1745856229579,93661.9
1745856230079,93661.9
1745856230579,93662.0
1745856231079,93661.9
1745856231579,93666.0
1745856232079,93665.9
1745856232579,93665.9
1745856233079,93666.0
1745856233579,93666.0
1745856234079,93666.0
1745856234579,93666.0
1745856235079,93666.0
1745856235579,93665.9
1745856236079,93665.9
1745856236579,93666.0
1745856237079,93665.9
1745856237579,93670.9
1745856238079,93670.9
1745856238579,93670.9
1745856239079,93670.9
1745856239579,93676.7
1745856240079,93676.7
1745856240579,93672.1
1745856241079,93672.0
1745856241579,93671.1
1745856242079,93671.1
1745856242579,93671.0
1745856243079,93671.1
1745856243579,93671.0
1745856244079,93671.1
1745856244579,93671.0
1745856245079,93679.2
1745856245579,93685.4
1745856246079,93685.4
1745856246579,93689.6
1745856247079,93692.3
1745856247579,93700.6
1745856248079,93700.6
1745856248579,93700.5
1745856249079,93690.1
1745856249579,93690.0
1745856250079,93690.1
1745856250579,93690.1
1745856251079,93690.1
1745856251579,93678.2
1745856252079,93678.2
1745856252579,93678.1
1745856253079,93674.2
1745856253579,93674.2
1745856254079,93674.1
1745856254579,93674.1
1745856255079,93666.0
1745856255579,93660.0
1745856256079,93660.0
1745856256579,93660.1
1745856257079,93660.1
1745856257579,93660.0
1745856258079,93669.6
1745856258579,93669.6
1745856259079,93669.6
1745856259579,93674.2
1745856260079,93674.1
1745856260579,93674.1
1745856261079,93672.7
1745856261579,93672.6
1745856262079,93672.6
1745856262579,93670.1
1745856263079,93670.1
1745856263579,93670.2
1745856264079,93670.2
1745856264579,93670.1
1745856265079,93670.1
1745856265579,93670.1
1745856266079,93670.1
1745856266579,93670.2
1745856267079,93670.2
1745856267579,93672.0
1745856268079,93672.0
1745856268579,93671.9
1745856269079,93671.9
1745856269579,93671.9
1745856270079,93671.9
1745856270579,93671.9
1745856271079,93671.9
1745856271579,93671.9
1745856272079,93671.9
1745856272579,93671.9
1745856273079,93672.0
1745856273579,93672.0
1745856274079,93671.9
1745856274579,93671.9
1745856275079,93671.9
1745856275579,93665.0
1745856276079,93665.1
1745856276579,93665.1
1745856277079,93665.1
1745856277579,93665.1
1745856278079,93665.1
1745856278579,93665.0
1745856279079,93665.0
1745856279579,93665.0
1745856280079,93665.1
1745856280579,93665.0
1745856281079,93674.2
1745856281579,93674.1
1745856282079,93674.1
1745856282579,93674.1
1745856283079,93674.2
1745856283579,93674.1
1745856284079,93674.1
1745856284579,93674.1
1745856285079,93674.2
1745856285579,93674.1
1745856286079,93674.1
1745856286579,93674.1
1745856287079,93674.1
1745856287579,93674.1
1745856288079,93674.2
1745856288579,93674.1
1745856289079,93674.2
1745856289579,93674.1
1745856290079,93674.1
1745856290579,93674.2
1745856291079,93674.2
1745856291579,93674.2
1745856292079,93674.1
1745856292579,93674.1
1745856293079,93674.1
1745856293579,93674.1
1745856294079,93674.1
1745856294579,93674.1
1745856295079,93674.2
1745856295579,93674.1
1745856296079,93674.2
1745856296579,93674.1
1745856297079,93674.1
1745856297579,93680.8
1745856298079,93683.6
1745856298579,93683.6
1745856299079,93683.6
1745856299579,93683.6
1745856300079,93683.6
1745856300579,93700.4
1745856301079,93700.4
1745856301579,93700.4
1745856302079,93696.0
1745856302579,93687.7
1745856303079,93687.7
1745856303579,93676.7
1745856304079,93676.0
1745856304579,93676.1
1745856305079,93674.2
1745856305579,93674.2
1745856306079,93665.0
1745856306579,93665.0
1745856307079,93655.1
1745856307579,93655.0
1745856308079,93655.1
1745856308579,93655.1
1745856309079,93655.0
1745856309579,93655.0
1745856310079,93655.0
1745856310579,93655.1
1745856311079,93655.0
1745856311579,93655.0
1745856312079,93655.1
1745856312579,93643.1
1745856313079,93643.0
1745856313579,93643.0
1745856314079,93643.1
1745856314579,93639.7
1745856315079,93639.7
1745856315579,93639.7
1745856316079,93639.7
1745856316579,93638.0
1745856317079,93638.0
1745856317579,93638.0
