adc
2.1991922448524974
-2.2924852476665807
-2.0670398067830855
-1.9468586332655156
-2.2103826827945774
1.5899674354120925
-0.30991616350435425
1.249831604204233
1.9893130112116437
1.2081968537751475
0.6993185168843096
0.7415622297889071
-0.9520011649384192
-0.0179812766752839
-0.8069880989505412
0.27393076406074773
0.48148916319527746
0.623561252344513
1.1653399840613063
0.5336245986428814
0.4713366172647969
1.1588064679659347
0.792502022039202
-0.8367651327584351
-0.7005312617480342
-0.36079274130849015
-0.7692465975067309
0.03489713011968602
-0.3409254097798658
-0.0421490717261434
-0.16338534595218232
-0.893883054584667
-0.6415109229010204
-0.43915948622744805
-0.27392092574593885
-0.43427726580690856
-0.37137131383731065
-0.20802014220724652
-0.22772628055612074
-0.18182752520711531
-0.07542766225172524
-0.2325045600495454
-0.10032972160533742
-0.1427783672302988
-0.20894062247527867
0.5762015815980837
0.09640671234280027
0.07164013803697798
0.474643640513908
0.2652546198489735
0.41221090413681605
0.4620996800607077
0.5757567146644965
0.48024352360552974
0.656600342612322
0.5409272956623484
0.3192921241988676
0.6448356932921462
0.5650451749394363
0.6582748122278497
0.894068903789132
0.8020637700782477
1.2665250926307603
1.0321857900363354
0.867114721618908
0.9836063327561494
0.9704582894798129
1.078752448391588
1.124173166870711
1.2038992894062763
1.2965528728491271
1.3692485739532252
1.432856839885235
1.5552379297747785
1.6547704870692868
1.763180636801763
1.8953058542493724
2.1116555649558135
2.3313737339829674
2.571042960677302
2.8648942226382643
3.121337238247389
3.0480946272271097
2.0159285460393104
1.5884135779813517
1.5263301013223716
1.8088369734128031
1.8384470400562754
1.2790660165328127
1.5024781485804866
1.4384260723858502
1.7635398178128727
1.801625199875844
1.9974319108255234
2.46886098053664
2.505641864198528
2.480636846317378
2.931152419681146
3.12824137576688
3.151409847553391
3.0138369382845047
2.570977780129486
1.421097399461918
2.096039699460645
1.5166266533860475
1.3154419631885936
1.7049725302105991
1.8103563768335427
2.1874911578407095
2.3306635993681977
1.232785017499745
-0.11360489297546454
-3.024840970398724
-2.5261584799478984
0.2917312920813489
1.6150585633472765
0.7275654058650487
1.350684072675013
-0.3946747552005504
-0.7779740873715681
-0.9801841056997634
-0.4347640114982363
1.4634755565689277
1.241963776662297
-0.1630487829084708
-0.6250093291112263
-0.7217915790926301
-0.5926576345305898
-1.0057607693903836
-0.9301731908520364
-1.0092443744130122
-1.0466659940139025
-1.3517325092993353
-1.4933714177097874
-1.1232353535291832
0.44500235605902416
1.3485392831945944
0.467635253479889
-0.7046852225502352
-0.48808682155018746
1.4319961376129937
2.134049255038917
1.6396687293557348
0.47195759242245766
0.45719769925413484
2.0575575769363668
1.9805974930363948
1.316592823011676
1.7204965975700843
1.4065518159841284
0.930210020940347
1.2455405226218703
0.9389895181560668
1.372739629530656
1.4864149784696556
1.4704916756014796
0.7801707341369133
1.7004351752695992
1.5141062913400776
1.6656511482522278
1.9034963470753015
1.9718063025880523
1.7436861891758921
1.869576891445199
1.4849762858683893
1.0221260387607507
1.0840047574922564
1.1498474332735829
1.2183103821164718
